Order ID,Order Date,Unit Cost,Price,Order Qty,Channel,Promotion_name,Product_Name,Manufacturer_ID,Product Sub Category,Product Category_Name,Region,City,Country_Name,Order Date (Year),Order Date (Quarter),Order Date (Month Index),Order Date (Month),Price After Discount
17143,9/28/2016,10,25,10,Store,No Discount,Contoso USB Cable M250 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Nantucket,United States,2016,Qtr3,9,Sep,25
17412,10/18/2016,9,12.66,10,Store,No Discount,Contoso DVD 55DVD Storage Binder M56 Black,1,Movie DVD,"Music, Movies and Audio Books",North America,Denver,United States,2016,Qtr4,10,Oct,12.66
17493,3/18/2018,52,59.99,10,Store,No Discount,Contoso 4G MP3 Player E400 Orange,1,MP4&MP3,Audio,North America,Hartford,United States,2018,Qtr1,3,Mar,59.99
17881,10/4/2016,129,159.99,10,Store,No Discount,Contoso DVD 9-Inch Player Portable M300 Black,1,Movie DVD,"Music, Movies and Audio Books",North America,Newark,United States,2016,Qtr4,10,Oct,159.99
17903,9/29/2016,381,999,10,Store,No Discount,Contoso Projector 720p M621 White,1,Projectors & Screens,Computers,North America,Grand Junction,United States,2016,Qtr3,9,Sep,999
18102,10/11/2017,30,77.99,10,Store,No Discount,Contoso Genuine Leather Grip Belt E322 Grey,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Darien,United States,2017,Qtr4,10,Oct,77.99
18178,3/28/2018,3,22.89,10,Store,No Discount,Contoso DVD 60 DVD Storage Binder L20 Red,1,Movie DVD,"Music, Movies and Audio Books",North America,Somerville,United States,2018,Qtr1,3,Mar,1.6023
18180,10/3/2017,39,190,10,Store,No Discount,Contoso Screen 100in E010 Silver,1,Projectors & Screens,Computers,North America,Worcester,United States,2017,Qtr4,10,Oct,13.3
18353,3/31/2017,121,229,10,Store,No Discount,Contoso Projector 480p M480 Silver,1,Projectors & Screens,Computers,North America,Tallahassee,United States,2017,Qtr1,3,Mar,229
18443,3/3/2018,172,459,10,Store,No Discount,Contoso Screen 125in M250 White,1,Projectors & Screens,Computers,North America,Leominster,United States,2018,Qtr1,3,Mar,459
18455,10/21/2017,83,299,10,Store,No Discount,Contoso Screen 113in M251 White,1,Projectors & Screens,Computers,North America,Stoughton,United States,2017,Qtr4,10,Oct,14.95
18462,3/19/2019,151,632,10,Store,No Discount,Contoso SLR Camera X145 Pink,1,Digital SLR Cameras,Cameras and camcorders,North America,Alexandria,United States,2019,Qtr1,3,Mar,44.24
18471,3/21/2017,2,13.89,10,Store,No Discount,Contoso DVD 58 DVD Storage Binder M55 Black,1,Movie DVD,"Music, Movies and Audio Books",North America,Vineland,United States,2017,Qtr1,3,Mar,0.9723
18537,10/27/2016,45,632,10,Store,No Discount,Contoso SLR Camera X145 Pink,1,Digital SLR Cameras,Cameras and camcorders,North America,Attleboro,United States,2016,Qtr4,10,Oct,44.24
18547,3/24/2018,50,57.88,10,Store,No Discount,Contoso DVD External DVD Burner M200 Black,1,Movie DVD,"Music, Movies and Audio Books",North America,Bar Harbor,United States,2018,Qtr1,3,Mar,57.88
18558,10/4/2018,333,999,10,Store,No Discount,Contoso Projector 720p M621 Silver,1,Projectors & Screens,Computers,North America,Naples,United States,2018,Qtr4,10,Oct,49.95
18587,11/15/2016,198,332,10,Store,No Discount,Contoso SLR Camera M144 Silver Grey,1,Digital SLR Cameras,Cameras and camcorders,North America,Kennewick,United States,2016,Qtr4,11,Nov,332
18698,3/8/2017,232,332,10,Store,No Discount,Contoso SLR Camera M144 Silver Grey,1,Digital SLR Cameras,Cameras and camcorders,North America,Roanoke,United States,2017,Qtr1,3,Mar,332
18706,11/29/2017,109,427,10,Store,No Discount,Contoso SLR Camera X146 Orange,1,Digital SLR Cameras,Cameras and camcorders,North America,Litchfield County,United States,2017,Qtr4,11,Nov,21.35
18762,4/1/2018,157,293,10,Store,No Discount,Contoso Touch Screen Phones SAW/On-wall M806 Black,1,Touch Screen Phones,Cell phones,North America,Morristown,United States,2018,Qtr2,4,Apr,293
18766,11/21/2016,158,179.99,10,Store,No Discount,Contoso DVD 12-Inch Player Portable M400 Black,1,Movie DVD,"Music, Movies and Audio Books",North America,Syracuse,United States,2016,Qtr4,11,Nov,179.99
19240,10/13/2016,195,299.23,10,Store,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Black,1,MP4&MP3,Audio,North America,Bacliff,United States,2016,Qtr4,10,Oct,299.23
19287,11/14/2018,194,673,10,Store,No Discount,Contoso SLR Camera X144 Silver Grey,1,Digital SLR Cameras,Cameras and camcorders,North America,Georgetown,United States,2018,Qtr4,11,Nov,33.65
19595,10/15/2017,174,358,10,Store,No Discount,"Contoso SLR Camera 35"" M358 Orange",1,Digital SLR Cameras,Cameras and camcorders,North America,Old Saybrook,United States,2017,Qtr4,10,Oct,358
19665,9/1/2016,4,25,10,Store,No Discount,Contoso USB Cable M250 Blue,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Alexandria,United States,2016,Qtr3,9,Sep,1.75
19702,11/12/2017,6,6.95,10,Store,No Discount,Contoso Lens Cap Keeper E314 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Oshkosh,United States,2017,Qtr4,11,Nov,6.95
19703,3/8/2018,254,673,10,Store,No Discount,Contoso SLR Camera X144 Gold,1,Digital SLR Cameras,Cameras and camcorders,North America,South Portland,United States,2018,Qtr1,3,Mar,673
19708,3/28/2017,68,95,10,Store,No Discount,Contoso Telephoto Conversion Lens M350 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Miami,United States,2017,Qtr1,3,Mar,95
19718,11/9/2016,196,358,10,Store,No Discount,"Contoso SLR Camera 35"" M358 Grey",1,Digital SLR Cameras,Cameras and camcorders,North America,Worcester,United States,2016,Qtr4,11,Nov,358
19927,10/3/2018,104,134,10,Store,No Discount,Contoso 8GB MP3 Player new model M820 Black,1,MP4&MP3,Audio,North America,Grand Junction,United States,2018,Qtr4,10,Oct,134
20012,9/16/2017,47,77.99,10,Store,No Discount,Contoso Genuine Leather Grip Belt E322 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Darien,United States,2017,Qtr3,9,Sep,77.99
20028,8/31/2016,151,646,10,Store,No Discount,Contoso SLR Camera X143 Silver,1,Digital SLR Cameras,Cameras and camcorders,North America,Albany,United States,2016,Qtr3,8,Aug,45.22
20138,10/24/2016,28,229,10,Store,No Discount,Contoso Projector 480p M480 Black,1,Projectors & Screens,Computers,North America,South Portland,United States,2016,Qtr4,10,Oct,16.03
20139,11/9/2016,4,13.89,10,Store,No Discount,Contoso DVD 58 DVD Storage Binder M55 Red,1,Movie DVD,"Music, Movies and Audio Books",North America,Houston,United States,2016,Qtr4,11,Nov,0.6945
20304,9/8/2017,226,632,10,Store,No Discount,Contoso SLR Camera X145 Blue,1,Digital SLR Cameras,Cameras and camcorders,North America,Atlantic City,United States,2017,Qtr3,9,Sep,632
20306,11/7/2017,348,568,10,Store,No Discount,"Contoso SLR Camera 35"" X358 Pink",1,Digital SLR Cameras,Cameras and camcorders,North America,Morristown,United States,2017,Qtr4,11,Nov,568
20479,11/5/2016,43,568,10,Store,No Discount,"Contoso SLR Camera 35"" X358 Black",1,Digital SLR Cameras,Cameras and camcorders,North America,Denton,United States,2016,Qtr4,11,Nov,39.76
20501,11/10/2017,22,25,10,Store,No Discount,Contoso USB Cable M250 White,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Manitowoc,United States,2017,Qtr4,11,Nov,25
20734,3/7/2017,71,699,10,Store,No Discount,Contoso Projector 720p M620 White,1,Projectors & Screens,Computers,North America,Bangor,United States,2017,Qtr1,3,Mar,48.93
20805,9/29/2016,1322,2295,10,Store,No Discount,Contoso Projector 1080p X980 Black,1,Projectors & Screens,Computers,North America,Racine,United States,2016,Qtr3,9,Sep,2295
20912,10/10/2016,104,632,10,Store,No Discount,Contoso SLR Camera X145 Blue,1,Digital SLR Cameras,Cameras and camcorders,North America,Stoughton,United States,2016,Qtr4,10,Oct,44.24
21054,11/11/2016,847,999,10,Store,No Discount,Contoso Projector 720p M621 Silver,1,Projectors & Screens,Computers,North America,Newark,United States,2016,Qtr4,11,Nov,999
21253,9/20/2016,206,568,10,Store,No Discount,"Contoso SLR Camera 35"" X358 Orange",1,Digital SLR Cameras,Cameras and camcorders,North America,Boston,United States,2016,Qtr3,9,Sep,568
21259,9/24/2018,49,219,10,Store,No Discount,Contoso DVD Recorder L220 White,1,Movie DVD,"Music, Movies and Audio Books",North America,Norfolk,United States,2018,Qtr3,9,Sep,15.33
21382,10/1/2016,111,299.23,10,Store,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Blue,1,MP4&MP3,Audio,North America,Plattsburgh,United States,2016,Qtr4,10,Oct,299.23
21403,11/22/2018,12,22.89,10,Store,No Discount,Contoso DVD 60 DVD Storage Binder L20 Red,1,Movie DVD,"Music, Movies and Audio Books",North America,Hartford,United States,2018,Qtr4,11,Nov,22.89
21469,10/4/2016,42,358,10,Store,No Discount,"Contoso SLR Camera 35"" M358 Orange",1,Digital SLR Cameras,Cameras and camcorders,North America,Haverhill,United States,2016,Qtr4,10,Oct,25.06
21480,10/6/2017,4,49.99,10,Store,No Discount,Contoso Rechargeable Li-Ion Battery Pack E300 Black,1,Cameras & Camcorders Accessories,Cameras and camcorders,North America,Humble,United States,2017,Qtr4,10,Oct,3.4993
21915,9/3/2016,847,999,10,Store,No Discount,Contoso Projector 720p M621 Silver,1,Projectors & Screens,Computers,North America,Bayonne,United States,2016,Qtr3,9,Sep,999
21982,9/4/2016,181,293,10,Store,No Discount,Contoso Touch Screen Phones SAW/On-wall M806 Black,1,Touch Screen Phones,Cell phones,North America,Edgerton,United States,2016,Qtr3,9,Sep,293
21993,10/15/2016,25,299.23,10,Store,No Discount,Contoso 8GB Clock & Radio MP3 Player X850 Black,1,MP4&MP3,Audio,North America,Hartford,United States,2016,Qtr4,10,Oct,20.9461
22110,3/29/2017,98,300,10,Store,No Discount,Contoso Touch Screen Phones Infrared M901 Black,1,Touch Screen Phones,Cell phones,North America,Burlington,United States,2017,Qtr1,3,Mar,15
22309,11/28/2016,164,332,10,Store,No Discount,Contoso SLR Camera M144 Gold,1,Digital SLR Cameras,Cameras and camcorders,North America,Miami,United States,2016,Qtr4,11,Nov,332
81,10/26/2016,163,289,10,Store,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,6,Touch Screen Phones,Cell phones,North America,New Haven,United States,2016,Qtr4,10,Oct,289
265,11/26/2018,20,268,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",6,Touch Screen Phones,Cell phones,North America,Hartford,United States,2018,Qtr4,11,Nov,18.76
296,3/25/2017,173,300,10,Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Grey,6,Touch Screen Phones,Cell phones,North America,Madison,United States,2017,Qtr1,3,Mar,300
384,3/24/2017,64,301,10,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Gold,6,Touch Screen Phones,Cell phones,North America,Toppenish,United States,2017,Qtr1,3,Mar,21.07
514,10/27/2016,51,230,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",6,Touch Screen Phones,Cell phones,North America,Denver,United States,2016,Qtr4,10,Oct,16.1
1008,3/25/2017,3,230,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",6,Touch Screen Phones,Cell phones,North America,Vineland,United States,2017,Qtr1,3,Mar,16.1
1302,11/15/2016,109,308,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Black,6,Touch Screen Phones,Cell phones,North America,Houston,United States,2016,Qtr4,11,Nov,308
1436,11/28/2016,104,293,10,Store,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,6,Touch Screen Phones,Cell phones,North America,Greeley,United States,2016,Qtr4,11,Nov,293
2142,11/20/2017,105,289,10,Store,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,6,Touch Screen Phones,Cell phones,North America,Spring,United States,2017,Qtr4,11,Nov,289
2435,11/29/2016,2,308,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Grey,6,Touch Screen Phones,Cell phones,North America,Bridgeport,United States,2016,Qtr4,11,Nov,21.56
3273,9/7/2017,29,308,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Grey,6,Touch Screen Phones,Cell phones,North America,Bar Harbor,United States,2017,Qtr3,9,Sep,21.56
3428,11/18/2017,155,199,10,Store,No Discount,The Phone Company Finger Touch Screen Phones M30 Black,6,Touch Screen Phones,Cell phones,North America,Worcester,United States,2017,Qtr4,11,Nov,199
3477,11/22/2016,46,308,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Gold,6,Touch Screen Phones,Cell phones,North America,Virginia Beach,United States,2016,Qtr4,11,Nov,21.56
3607,9/4/2017,122,589,10,Store,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",6,Touch Screen Phones,Cell phones,North America,Yakima,United States,2017,Qtr3,9,Sep,41.23
3703,11/15/2016,153,300,10,Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Gold,6,Touch Screen Phones,Cell phones,North America,New Haven,United States,2016,Qtr4,11,Nov,300
3909,3/14/2017,178,230,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",6,Touch Screen Phones,Cell phones,North America,Bayonne,United States,2017,Qtr1,3,Mar,230
4218,11/25/2016,43,308,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Gold,6,Touch Screen Phones,Cell phones,North America,Trenton,United States,2016,Qtr4,11,Nov,21.56
4230,9/2/2016,215,258,10,Store,No Discount,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,6,Touch Screen Phones,Cell phones,North America,Litchfield County,United States,2016,Qtr3,9,Sep,258
4281,9/2/2018,141,258,10,Store,No Discount,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,6,Touch Screen Phones,Cell phones,North America,Houston,United States,2018,Qtr3,9,Sep,258
4635,10/17/2018,204,230,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",6,Touch Screen Phones,Cell phones,North America,Somerville,United States,2018,Qtr4,10,Oct,230
4919,10/13/2016,153,300,10,Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Black,6,Touch Screen Phones,Cell phones,North America,Menasha,United States,2016,Qtr4,10,Oct,300
5819,10/16/2016,69,301,10,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Grey,6,Touch Screen Phones,Cell phones,North America,Howard,United States,2016,Qtr4,10,Oct,21.07
6449,10/24/2017,72,589,10,Store,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",6,Touch Screen Phones,Cell phones,North America,Winchester,United States,2017,Qtr4,10,Oct,41.23
6870,3/8/2019,138,290,10,Store,No Discount,The Phone Company Pen Touch Screen Phones M320 Gold,6,Touch Screen Phones,Cell phones,North America,Queens,United States,2019,Qtr1,3,Mar,290
6973,9/20/2018,188,258,10,Store,No Discount,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,6,Touch Screen Phones,Cell phones,North America,Denver,United States,2018,Qtr3,9,Sep,258
7010,9/2/2017,72,308,10,Store,No Discount,The Phone Company Touch Screen Phones Capacitive M908 Black,6,Touch Screen Phones,Cell phones,North America,Texas City,United States,2017,Qtr3,9,Sep,21.56
7208,3/10/2019,119,290,10,Store,No Discount,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",6,Touch Screen Phones,Cell phones,North America,Longview,United States,2019,Qtr1,3,Mar,290
7218,9/12/2017,102,290,10,Store,No Discount,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",6,Touch Screen Phones,Cell phones,North America,Castle Rock,United States,2017,Qtr3,9,Sep,290
7773,10/6/2017,51,200,10,Store,No Discount,The Phone Company Touch Screen Phones - LCD M12 Grey,6,Touch Screen Phones,Cell phones,North America,Milwaukee,United States,2017,Qtr4,10,Oct,10
7788,3/18/2017,184,230,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",6,Touch Screen Phones,Cell phones,North America,Waukesha,United States,2017,Qtr1,3,Mar,230
8866,10/23/2016,238,268,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",6,Touch Screen Phones,Cell phones,North America,Fall City,United States,2016,Qtr4,10,Oct,268
8869,3/8/2017,241,290,10,Store,No Discount,The Phone Company Pen Touch Screen Phones M320 Grey,6,Touch Screen Phones,Cell phones,North America,Queens,United States,2017,Qtr1,3,Mar,290
9342,10/7/2016,189,268,10,Store,No Discount,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",6,Touch Screen Phones,Cell phones,North America,Lewiston,United States,2016,Qtr4,10,Oct,268
9820,11/10/2016,269,589,10,Store,No Discount,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",6,Touch Screen Phones,Cell phones,North America,Atlantic City,United States,2016,Qtr4,11,Nov,589
10281,10/7/2016,143,300,10,Store,No Discount,The Phone Company Touch Screen Phones Infrared M901 Grey,6,Touch Screen Phones,Cell phones,North America,Burlington,United States,2016,Qtr4,10,Oct,300
10313,9/30/2017,161,293,10,Store,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,6,Touch Screen Phones,Cell phones,North America,Baltimore,United States,2017,Qtr3,9,Sep,293
10393,9/1/2018,23,293,10,Store,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,6,Touch Screen Phones,Cell phones,North America,Bangor,United States,2018,Qtr3,9,Sep,20.51
10438,3/13/2017,39,293,10,Store,No Discount,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,6,Touch Screen Phones,Cell phones,North America,Wapato,United States,2017,Qtr1,3,Mar,20.51
10711,3/29/2017,22,289,10,Store,No Discount,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,6,Touch Screen Phones,Cell phones,North America,New Haven,United States,2017,Qtr1,3,Mar,20.23
12900,10/25/2017,250,299,10,Store,No Discount,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,6,Touch Screen Phones,Cell phones,North America,Tampa,United States,2017,Qtr4,10,Oct,299
13155,9/23/2016,181,301,10,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Grey,6,Touch Screen Phones,Cell phones,North America,Sedalia,United States,2016,Qtr3,9,Sep,301
13819,9/7/2016,96,258,10,Store,No Discount,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,6,Touch Screen Phones,Cell phones,North America,Martinsville,United States,2016,Qtr3,9,Sep,258
13978,11/6/2017,141,301,10,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Black,6,Touch Screen Phones,Cell phones,North America,Littleton,United States,2017,Qtr4,11,Nov,301
14387,11/18/2017,195,301,10,Store,No Discount,The Phone Company Sharp Touch Screen Phones M910 Grey,6,Touch Screen Phones,Cell phones,North America,Bellevue,United States,2017,Qtr4,11,Nov,301
15283,11/10/2018,211,299,10,Store,No Discount,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,6,Touch Screen Phones,Cell phones,North America,Cedar Park,United States,2018,Qtr4,11,Nov,299
15783,3/24/2018,26,200,10,Store,No Discount,The Phone Company Touch Screen Phones - LCD M12 Gold,6,Touch Screen Phones,Cell phones,North America,Grand Junction,United States,2018,Qtr1,3,Mar,14
